filepath,label,tumor,sequence
/content/brain_mri_work/clean/Papilloma/fd2418c40ba2c590692f8bd848d699_big_gallery_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_39_27-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/393429af16aaee7b7dcf251e15061f_big_gallery_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_33_13-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_39_42-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/d3fc4b505f49ed30fc39bda1239073_big_gallery_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/065ef16c7f56723d40c042d2c2cb2e_big_gallery_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/5_big_gallery_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/6df9ee3ba7661fe6f102465738494f_big_gallery_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_39_55-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/5449a09ab50fa75c85c4a42fcef5f9_big_gallery_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/8_big_gallery_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_39_52-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/downloaded_image20211019-1662-1ja3llf_big_gallery_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/430ed4c491a00f2f185bfbd2ff2dcf_big_gallery_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_33_06-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/9951691b0829841b13355a26b8cd3c_big_gallery_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_39_51-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_33_11-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_39_48-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,T1
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_51_35-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_51_25-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_51_55-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_52_00-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_43_28-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_51_22-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_51_56-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_48_01-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/58454712350a17c44800b66440ab26_big_gallery_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_33_41-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/7_big_gallery_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_51_49-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_51_13-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/f22302da741452c0a2d73cc3f10d4d_big_gallery_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_51_31-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_51_46-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/07247837d3017908080688791ffe76_big_gallery_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/ebe3e347dac5be006bec359ed40764_big_gallery_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_51_32-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_52_06-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/bf6282e08c2e7a38b4f7d91035ddd5_big_gallery_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_43_19-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_51_37-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/6_big_gallery_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/3c0019cfa478595fd12da880d171fe_big_gallery_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_43_25-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/e8d215002e8f997c302f3fd832f809_big_gallery_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_43_27-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_48_11-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_51_29-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_51_45-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/4_big_gallery_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_51_48-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_51_40-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/91b4cbde88f532befd8b254921ce44_big_gallery_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/a3d88024a82ba64c783427d3209bc5_big_gallery_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_51_53-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_40_41-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/07d067326bd28d9e38ded36c9e2c0f_big_gallery_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/097cecfc4d7a5b26633551016d5dfc_big_gallery_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_33_42-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/5_big_gallery_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/d150b2ff24043f8bb11baf226a8de6_big_gallery_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_40_39-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_33_46-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_51_41-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_33_45-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/9a98cfc0b6f3e96f581f5207e80fc2_big_gallery_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_51_36-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/8_big_gallery_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_51_27-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/cae55d22e451a2f48e5efaa415c4f0_big_gallery_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_43_29-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/06b16d1b5e0bb32fd3da901fc57cd1_big_gallery_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/983bc8ec98c19f2ebad427201269c6_big_gallery_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_33_44-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_51_38-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/68a0614342b4f3057dbace8524a0a6_big_gallery_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_48_10-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/3d34aed1a61900211f8379a721ca7d_big_gallery_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_48_12-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_40_34-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_51_30-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/66265a9867670c111138f657893e50_big_gallery_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/f95ba5840c76121873988680f92b33_big_gallery_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_48_09-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_40_33-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_51_34-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/2f499b7402d0a116bc9770a5377e9a_big_gallery_clean.jpg,Papilloma,Papilloma,UNK
/content/brain_mri_work/clean/Papilloma/export--2049457200_big_gallery_clean.jpg,Papilloma,Papilloma,T2
/content/brain_mri_work/clean/Papilloma/7_big_gallery_clean.jpg,Papilloma,Papilloma,T2
/content/brain_mri_work/clean/Papilloma/4._big_gallery_clean.jpg,Papilloma,Papilloma,T2
/content/brain_mri_work/clean/Papilloma/75df3370548b4c62f36998050f3e93_big_gallery_clean.jpg,Papilloma,Papilloma,T2
/content/brain_mri_work/clean/Papilloma/export--2049457202_big_gallery_clean.jpg,Papilloma,Papilloma,T2
/content/brain_mri_work/clean/Papilloma/export--2049457201_big_gallery_clean.jpg,Papilloma,Papilloma,T2
/content/brain_mri_work/clean/Papilloma/9b2e6e8517abe0ceef03839d87ed66_big_gallery_clean.jpg,Papilloma,Papilloma,T2
/content/brain_mri_work/clean/Papilloma/65cb6551ec1aea102b1ea33b1e571b_big_gallery_clean.jpg,Papilloma,Papilloma,T2
/content/brain_mri_work/clean/Papilloma/fadf9916473403d82ae2d6724804b3_big_gallery_clean.jpg,Papilloma,Papilloma,T2
/content/brain_mri_work/clean/Papilloma/6_big_gallery_clean.jpg,Papilloma,Papilloma,T2
/content/brain_mri_work/clean/Papilloma/downloaded_image20211019-1658-1cbzd6u_big_gallery_clean.jpg,Papilloma,Papilloma,T2
/content/brain_mri_work/clean/Papilloma/15fa6ff00239e9a1f08984abaa91a1_big_gallery_clean.jpg,Papilloma,Papilloma,T2
/content/brain_mri_work/clean/Papilloma/7ff8d75c8cf7affd0aefec705d5b1a_big_gallery_clean.jpg,Papilloma,Papilloma,T2
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_32_17-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,T2
/content/brain_mri_work/clean/Papilloma/4_big_gallery_clean.jpg,Papilloma,Papilloma,T2
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_47_35-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,T2
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_32_14-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,T2
/content/brain_mri_work/clean/Papilloma/a93ab7bef1bedc9c49219ef6b9c361_big_gallery_clean.jpg,Papilloma,Papilloma,T2
/content/brain_mri_work/clean/Papilloma/0a283d1d0796be553b10c0a60a318d_big_gallery_clean.jpg,Papilloma,Papilloma,T2
/content/brain_mri_work/clean/Papilloma/07ad78b62e5da5d0f35b39825309c2_big_gallery_clean.jpg,Papilloma,Papilloma,T2
/content/brain_mri_work/clean/Papilloma/e09792da7efd49445895597ca6a3e4_big_gallery_clean.jpg,Papilloma,Papilloma,T2
/content/brain_mri_work/clean/Papilloma/e455f1fd48ee6faa72624dd990338c_big_gallery_clean.jpg,Papilloma,Papilloma,T2
/content/brain_mri_work/clean/Papilloma/cb802acf0b48fc39914fae714190f3_big_gallery_clean.jpg,Papilloma,Papilloma,T2
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_47_36-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,T2
/content/brain_mri_work/clean/Papilloma/38ccc042f6e58b1adb09184377d4a8_big_gallery_clean.jpg,Papilloma,Papilloma,T2
/content/brain_mri_work/clean/Papilloma/5_big_gallery_clean.jpg,Papilloma,Papilloma,T2
/content/brain_mri_work/clean/Papilloma/8_big_gallery_clean.jpg,Papilloma,Papilloma,T2
/content/brain_mri_work/clean/Papilloma/052ed783fe21a513f058d2bed44d32_big_gallery_clean.jpg,Papilloma,Papilloma,T2
/content/brain_mri_work/clean/Papilloma/10ff8f408596b061efdeb758c7c984_big_gallery_clean.jpg,Papilloma,Papilloma,T2
/content/brain_mri_work/clean/Papilloma/export--2049457205_big_gallery_clean.jpg,Papilloma,Papilloma,T2
/content/brain_mri_work/clean/Papilloma/ec633a79e6f5f1916987633ea36db9_big_gallery_clean.jpg,Papilloma,Papilloma,T2
/content/brain_mri_work/clean/Papilloma/export--2049457203_big_gallery_clean.jpg,Papilloma,Papilloma,T2
/content/brain_mri_work/clean/Papilloma/export--2049457169_big_gallery_clean.jpg,Papilloma,Papilloma,T2
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_47_16-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,T2
/content/brain_mri_work/clean/Papilloma/eb26d2287849d0f2da481f2ab9eb31_big_gallery_clean.jpg,Papilloma,Papilloma,T2
/content/brain_mri_work/clean/Papilloma/7bd69d835e21968c0acc248b8578bd_big_gallery_clean.jpg,Papilloma,Papilloma,T2
/content/brain_mri_work/clean/Papilloma/export--2049457206_big_gallery_clean.jpg,Papilloma,Papilloma,T2
/content/brain_mri_work/clean/Papilloma/2022-06-13 12_47_37-Choroid plexus papilloma _ Radiology Case _ Radiopaedia.org_clean.jpg,Papilloma,Papilloma,T2
/content/brain_mri_work/clean/Papilloma/export--2049457204_big_gallery_clean.jpg,Papilloma,Papilloma,T2
/content/brain_mri_work/clean/Schwannoma/e669310d33aa7eb41d164c317b57c4_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/972a89d2e02a7f5bdbfeffb1703fdb_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/6354cf6a21f9224978d037869d2317_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/489d4332430846388459d4fedb8856_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/087bb41ad6aad95476e0c02e604c29202070af8e63be6267f57376758529ec45_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/2e8eafc83a1bd5e0a25f838d8c4610_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/4cc1b027db4352564880c018cb70ff_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/ad6419838a229aa465c7292387bc84_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/25c634a44e637356762b0c7ff16bbe_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/30bebe2dd1a7e462c6680325df7c02_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/5f9ee714d0ac31e87f3bbdb59b1775_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/20468f5b35fea1f83eb200ff3593ee_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/e60f640ae5323f752b46abd681125c_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/da6efc5b1857a4550b10d5a7b9582f98248316127d006e8bca7885981945f3d8_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/f876a79a8640689b43564e7ab3ef8c_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/bd420b52141c2d59e4ebcac6a1276b_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/2022-06-06 10_30_28-Window_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/5749ef39bc3ded9ea40e39fed19bc1_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/65461c247be31006e5616df99faab6_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/1cef2ed57e1fef355c8d0b22a07dba_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/2022-06-06 10_30_45-Window_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/88458f7905ca3fe54f8e24de348c2329d1db9f4ef9343103620d5baf9dc9afab_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/2022-06-06 10_30_36-Window_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/263569501d0ea284e16ec89d76ea14_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/2022-06-06 10_30_33-Window_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/aa2163664b82d637e91980f674ef68_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/9ef92a37e513984d22db966884d39d_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/2022-06-06 10_30_40-Window_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/2cf6526c9385e7374cab8ecb0d0aca_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/1d5b477de58cb5ee5c4b1a1753b4b8_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/a7fbf0deb25bf4ebd5d895ecb23894_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/7d590c4f75bc4881ead33130b257fd_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/8ea87ee91a34b140ff6f43ed3fedbd_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/f22ff0e8cfda7719b9b83911f1f200_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/c600a9222eb9048eaecedacc0a592d_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/5ec00d42fa39fdb61aff8677c8df84_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/6c621b25d01b4fdd1f54ef5c1c6bcf_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/d2b404668a1e9e9414f209957bf45ba4a92fce635337a31211f1f3d87887b41d_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/fd2ce503e2d9212db9a5fe268f9884_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/469697613857076be085e7dd2aaab3_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/0d320a3253450bb35edfed48e6df37_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/9365cc17580c903a256e2531402fae_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/0b6efd349311aed73b6d458581048a439d2ef7603c93768ec3e02838ba25a7c1_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/df1f552898c1251adb2fc9905dd4df_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/e1f30698eca9c1829acf08bde1b251eaeea7c2cb46a7e4be3e976cca53ee6e9c_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/345be71236798cc413de38d8b992d3_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/d8dea8338756e401a356e35b4b7c8b_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/6504948fb6924cb9bdf6a9a865c16e_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/fc8b35f0624a7216c0cf1b7903a4ae_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/3cb1f5f5d88c61a2c727bbde66c642_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/07e0bf9fdae181229120aba037f685_big_gallery_clean.jpg,Schwannoma,Schwannoma,T1
/content/brain_mri_work/clean/Schwannoma/70e26011e87f50ff55d684a56881dd8027582a83021adc126cfe27fd90ef25a1_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/cb00cfd4d564ad67928c189ca90e33a8813d78d003e6898b54f046f03f22b795_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/2219fed4d6444d6968332f88dd7f06_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/02f286529da7519ba73d52c4747a07_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/756d9f5c86aeb388c99ec290c7d4646e75954d2ba3acdb3d0e9b243082249c39_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/7d643446cf94c4701db2a1dea81716_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/c439e0d53a9c757cf33dd43395c91f54854b2733cf1ccb2c7a0978f50c180fbd_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/1c26f2373fb0da3e25e10c6d96da57_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
/content/brain_mri_work/clean/Schwannoma/9c2982c6aeef6369bf7b1c200f774f_big_gallery_clean.jpg,Schwannoma,Schwannoma,UNK
